comp,season,matchid,minute,team.id,team.name,playerOut.id,playerOut.name,playerIn.id,playerIn.name
CL,2017,200168,66,1900,PFC CSKA Moskva,8835,Fedor Chalov,16682,Astemir Gordyushenko
CL,2017,200168,72,66,Manchester United FC,7895,Antonio Valencia,3894,Axel Tuanzebe
CL,2017,200168,74,66,Manchester United FC,3662,Romelu Lukaku,3372,Anthony Martial
CL,2017,200168,82,1900,PFC CSKA Moskva,15795,Vitinho,16685,Timur Zhamaletdinov
CL,2017,200168,90,1900,PFC CSKA Moskva,16681,Kirill Nababkin,16683,Khetag Khosonov
CL,2017,200169,62,1903,Sport Lisboa e Benfica,16757,Diogo Gonçalves,16755,Jonas
CL,2017,200169,73,1903,Sport Lisboa e Benfica,16746,Andreas Samaris,16740,André Almeida
CL,2017,200169,73,1903,Sport Lisboa e Benfica,16754,Pizzi,1327,Gabriel Barbosa
CL,2017,200169,82,729,FC Basel 1893,16053,Raoul Petretta,16044,Blás Riveros
CL,2017,200169,88,729,FC Basel 1893,3479,Dimitri Oberlin,16052,Kevin Bua
CL,2017,200169,90,729,FC Basel 1893,9433,Renato Steffen,3498,Alexander Fransson
CL,2017,200180,67,5,FC Bayern München,354,Franck Ribéry,370,Thomas Müller
CL,2017,200180,72,524,Paris Saint-Germain FC,3224,Thiago Silva,3363,Presnel Kimpembe
CL,2017,200180,83,5,FC Bayern München,365,James Rodríguez,358,Arturo Vidal
CL,2017,200180,85,5,FC Bayern München,349,David Alaba,348,Rafinha
CL,2017,200180,90,524,Paris Saint-Germain FC,3179,Julian Draxler,3216,Giovani Lo Celso
CL,2017,200181,46,732,Celtic FC,15614,Stuart Armstrong,15717,Jules Ntcham
CL,2017,200181,46,732,Celtic FC,15608,Scott Sinclair,3419,Tom Rogić
CL,2017,200181,74,732,Celtic FC,15618,Moussa Dembélé,16077,Odsonne Edouard
CL,2017,200181,75,726,RSC Anderlecht,8840,Kara Mbodji,8846,Josué Sá
CL,2017,200181,78,726,RSC Anderlecht,8852,Pieter Gerkens,3543,Łukasz Teodorczyk
CL,2017,200181,89,726,RSC Anderlecht,8843,Dennis Appiah,8859,Massimo Bruno
CL,2017,200216,45,64,Liverpool FC,7860,Alberto Moreno,7861,James Milner
CL,2017,200216,51,754,FK Spartak Moskva,16149,Zé Luís,16150,Lorenzo Melgarejo
CL,2017,200216,60,64,Liverpool FC,7859,Dejan Lovren,7867,Trent Alexander-Arnold
CL,2017,200216,60,754,FK Spartak Moskva,16131,Georgii Dzhikiya,3553,Mario Pašalić
CL,2017,200216,72,64,Liverpool FC,3233,Roberto Firmino,8034,Daniel Sturridge
CL,2017,200216,75,754,FK Spartak Moskva,16148,Quincy Promes,3679,Aleksandr Samedov
CL,2017,200217,59,559,Sevilla FC,75,Michael Krohn-Dehli,76,Ganso
CL,2017,200217,69,559,Sevilla FC,58,Gabriel Mercado,54,Jesús Navas
CL,2017,200217,76,559,Sevilla FC,73,Wissam Ben Yedder,57,Luis Muriel
CL,2017,200217,79,734,NK Maribor,15396,Aleks Pihler,43945,Dare Vršič
CL,2017,200217,90,734,NK Maribor,43837,Damjan Bohar,15376,Dino Hotič
CL,2017,200228,62,65,Manchester City FC,3184,Leroy Sané,7887,Brahim Diaz
CL,2017,200228,64,1887,FK Shakhtar Donetsk,3226,Ismaily,29194,Márcio Azevedo
CL,2017,200228,70,65,Manchester City FC,3227,Fernandinho,7891,Sergio Agüero
CL,2017,200228,82,1887,FK Shakhtar Donetsk,16478,Marlos,16480,Viktor Kovalenko
CL,2017,200228,89,1887,FK Shakhtar Donetsk,16485,Facundo Ferreyra,16473,Davit Khotcholava
CL,2017,200229,60,113,SSC Napoli,2096,Allan,2098,Marko Rog
CL,2017,200229,64,113,SSC Napoli,2093,Christian Maggio,2090,Mário Rui
CL,2017,200229,72,675,Feyenoord Rotterdam,7478,Steven Berghuis,7480,Sam Larsson
CL,2017,200229,74,113,SSC Napoli,2104,José Callejón,2100,Adam Ounas
CL,2017,200229,76,675,Feyenoord Rotterdam,7471,Bart Nieuwkoop,7465,Jerry St. Juste
CL,2017,200240,42,503,FC Porto,15908,André André,3288,Diego Reyes
CL,2017,200240,66,548,AS Monaco FC,8513,Soualiho Meïté,3249,João Moutinho
CL,2017,200240,66,548,AS Monaco FC,8103,Guido Carrillo,3739,Radamel Falcao
CL,2017,200240,67,503,FC Porto,15917,Moussa Maréga,3296,Jesús Corona
CL,2017,200240,72,548,AS Monaco FC,8766,Adama Diakhaby,3637,Keïta Baldé
CL,2017,200240,75,503,FC Porto,15915,Vincent Aboubakar,15914,Tiquinho
CL,2017,200241,51,600,Beşiktaş JK,15944,Necip Uysal,15939,Adriano Correia
CL,2017,200241,66,721,RB Leipzig,9538,Marcel Halstenberg,9540,Bernardo
CL,2017,200241,69,600,Beşiktaş JK,15954,Mustafa Pektemek,30091,Orkan Çınar
CL,2017,200241,71,721,RB Leipzig,9537,Willi Orban,16069,Marvin Compper
CL,2017,200241,74,721,RB Leipzig,9550,Kevin Kampl,9545,Dominik Kaiser
CL,2017,200241,80,600,Beşiktaş JK,15953,Álvaro Negredo,7854,Cenk Tosun
CL,2017,200252,46,752,APOEL FC,15232,Vinícius,16119,Roland Sallai
CL,2017,200252,65,73,Tottenham Hotspur FC,3343,Son Heungmin,3651,Moussa Dembélé
CL,2017,200252,70,73,Tottenham Hotspur FC,3319,Danny Rose,7995,Kyle Walker-Peters
CL,2017,200252,75,752,APOEL FC,15245,Efstathios Aloneftis,15234,Igor de Camargo
CL,2017,200252,81,752,APOEL FC,15248,Mickaël Poté,16113,Minas Antoniou
CL,2017,200252,88,73,Tottenham Hotspur FC,3324,Dele Alli,8008,Kazaiah Sterling
CL,2017,200253,38,86,Real Madrid CF,3360,Raphaël Varane,52,Marco Asensio
CL,2017,200253,58,86,Real Madrid CF,65,Mateo Kovačić,68,Dani Ceballos
CL,2017,200253,65,4,BV Borussia 09 Dortmund,160,Nuri Şahin,144,Julian Weigl
CL,2017,200253,69,86,Real Madrid CF,66,Isco,70,Marcos Llorente
CL,2017,200253,80,4,BV Borussia 09 Dortmund,33038,Bartra,139,Ömer Toprak
CL,2017,200253,90,4,BV Borussia 09 Dortmund,6487,Shinji Kagawa,163,Andrii Yarmolenko
CL,2017,200254,66,109,Juventus FC,2035,Sami Khedira,2041,Rodrigo Bentancur
CL,2017,200254,76,109,Juventus FC,2045,Mario Mandžukić,2034,Stefano Sturaro
CL,2017,200254,83,73,Tottenham Hotspur FC,3324,Dele Alli,3343,Son Heungmin
CL,2017,200254,89,73,Tottenham Hotspur FC,8005,Erik Lamela,8003,Lucas Moura
CL,2017,200254,90,73,Tottenham Hotspur FC,3459,Christian Eriksen,8000,Victor Wanyama
CL,2017,200254,90,109,Juventus FC,2039,Douglas Costa,2033,Kwadwo Asamoah
CL,2017,200256,57,65,Manchester City FC,3329,Raheem Sterling,3184,Leroy Sané
CL,2017,200256,63,65,Manchester City FC,3654,Kevin De Bruyne,3196,David Silva
CL,2017,200256,71,729,FC Basel 1893,16056,Valentin Stocker,16063,Albian Ajeti
CL,2017,200256,85,65,Manchester City FC,7891,Sergio Agüero,7881,Danilo
CL,2017,200256,85,729,FC Basel 1893,16060,Mohamed Elyounoussi,16052,Kevin Bua
CL,2017,200258,46,503,FC Porto,15910,Otávio,3296,Jesús Corona
CL,2017,200258,62,503,FC Porto,15907,Yacine Brahimi,15918,Abdul Majeed Waris
CL,2017,200258,74,503,FC Porto,15914,Tiquinho,15919,Gonçalo Paciência
CL,2017,200258,75,64,Liverpool FC,3320,Jordan Henderson,7865,Joël Matip
CL,2017,200258,79,64,Liverpool FC,7867,Trent Alexander-Arnold,7862,Joe Gomez
CL,2017,200258,80,64,Liverpool FC,3233,Roberto Firmino,7875,Danny Ings
CL,2017,200262,66,524,Paris Saint-Germain FC,3170,Edinson Cavani,3650,Thomas Meunier
CL,2017,200262,68,86,Real Madrid CF,49,Karim Benzema,3876,Gareth Bale
CL,2017,200262,79,86,Real Madrid CF,66,Isco,52,Marco Asensio
CL,2017,200262,79,86,Real Madrid CF,3231,Casemiro,45,Lucas Vázquez
CL,2017,200262,84,524,Paris Saint-Germain FC,3216,Giovani Lo Celso,3179,Julian Draxler
CL,2017,200266,63,81,FC Barcelona,3229,Paulinho,15866,Aleix Vidal
CL,2017,200266,83,61,Chelsea FC,7818,Pedro,7819,Álvaro Morata
CL,2017,200266,84,61,Chelsea FC,7811,Fàbregas,7814,Danny Drinkwater
CL,2017,200266,90,81,FC Barcelona,3197,Iniesta,3251,André Gomes
CL,2017,200268,44,5,FC Bayern München,365,James Rodríguez,353,Arjen Robben
CL,2017,200268,57,600,Beşiktaş JK,15957,Vágner Love,3431,Duško Tošić
CL,2017,200268,69,600,Beşiktaş JK,15947,Caner Erkin,15938,Gökhan Gönül
CL,2017,200268,81,5,FC Bayern München,360,Kingsley Coman,354,Franck Ribéry
CL,2017,200268,83,5,FC Bayern München,358,Arturo Vidal,366,Corentin Tolisso
CL,2017,200268,85,600,Beşiktaş JK,15950,Gary Medel,15946,Tolgay Ali Arslan
CL,2017,200260,17,66,Manchester United FC,7904,Ander Herrera,3366,Paul Pogba
CL,2017,200260,75,66,Manchester United FC,7911,Alexis Sánchez,3331,Marcus Rashford
CL,2017,200260,80,66,Manchester United FC,7909,Mata,3372,Anthony Martial
CL,2017,200260,85,559,Sevilla FC,57,Luis Muriel,11589,Sandro Ramírez
CL,2017,200260,89,559,Sevilla FC,59,Éver Banega,64,Guido Pizarro
CL,2017,200264,45,1887,FK Shakhtar Donetsk,16469,Serhii Kryvtsov,16468,Ivan Ordets
CL,2017,200264,71,100,AS Roma,1818,Cengiz Ünder,1815,Gerson
CL,2017,200264,72,100,AS Roma,1811,Alessandro Florenzi,1802,Bruno Peres
CL,2017,200264,83,100,AS Roma,1813,Radja Nainggolan,1824,Gregoire Defrel
CL,2017,200264,90,1887,FK Shakhtar Donetsk,16476,Bernard,16480,Viktor Kovalenko
CL,2017,200259,62,64,Liverpool FC,3233,Roberto Firmino,7875,Danny Ings
CL,2017,200259,62,503,FC Porto,15908,André André,15912,Sergio Oliveira
CL,2017,200259,68,503,FC Porto,15918,Abdul Majeed Waris,10182,Ricardo Pereira
CL,2017,200259,74,64,Liverpool FC,3626,Sadio Mané,3754,Mohamed Salah
CL,2017,200259,80,64,Liverpool FC,3183,Emre Can,7866,Ragnar Klavan
CL,2017,200259,80,503,FC Porto,15915,Vincent Aboubakar,15919,Gonçalo Paciência
CL,2017,200263,59,524,Paris Saint-Germain FC,8481,Thiago Motta,8483,Javier Pastore
CL,2017,200263,71,86,Real Madrid CF,65,Mateo Kovačić,47,Toni Kroos
CL,2017,200263,76,524,Paris Saint-Germain FC,3210,Ángel di María,3179,Julian Draxler
CL,2017,200263,76,86,Real Madrid CF,49,Karim Benzema,3876,Gareth Bale
CL,2017,200263,82,86,Real Madrid CF,52,Marco Asensio,66,Isco
CL,2017,200263,85,524,Paris Saint-Germain FC,3374,Kylian Mbappé,8490,Lassana Diarra
CL,2017,200255,60,109,Juventus FC,2042,Blaise Matuidi,2033,Kwadwo Asamoah
CL,2017,200255,61,109,Juventus FC,2029,Mehdi Benatia,2026,Stephan Lichtsteiner
CL,2017,200255,74,73,Tottenham Hotspur FC,3314,Eric Dier,8005,Erik Lamela
CL,2017,200255,83,109,Juventus FC,2047,Gonzalo Higuaín,2034,Stefano Sturaro
CL,2017,200255,86,73,Tottenham Hotspur FC,3324,Dele Alli,8007,Llorente
CL,2017,200257,66,65,Manchester City FC,3182,Ilkay Gündogan,7887,Brahim Diaz
CL,2017,200257,68,729,FC Basel 1893,16052,Kevin Bua,16056,Valentin Stocker
CL,2017,200257,74,729,FC Basel 1893,3479,Dimitri Oberlin,16061,Ricky van Wolfswinkel
CL,2017,200257,89,65,Manchester City FC,7888,Phil Foden,7880,Tosin Adarabioyo
CL,2017,200261,60,66,Manchester United FC,3652,Marouane Fellaini,3366,Paul Pogba
CL,2017,200261,72,559,Sevilla FC,57,Luis Muriel,73,Wissam Ben Yedder
CL,2017,200261,77,66,Manchester United FC,7895,Antonio Valencia,7909,Mata
CL,2017,200261,77,66,Manchester United FC,3325,Jesse Lingard,3372,Anthony Martial
CL,2017,200261,87,559,Sevilla FC,60,Franco Vázquez,64,Guido Pizarro
CL,2017,200261,89,559,Sevilla FC,77,Joaquín Correa,72,Johannes Geis
CL,2017,200265,65,100,AS Roma,1818,Cengiz Ünder,1815,Gerson
CL,2017,200265,74,1887,FK Shakhtar Donetsk,16479,Taras Stepanenko,16481,Alan Patrick
CL,2017,200265,82,1887,FK Shakhtar Donetsk,16478,Marlos,16477,Dentinho
CL,2017,200265,89,100,AS Roma,1822,Edin Džeko,1823,Stephan El Shaarawy
CL,2017,200269,35,5,FC Bayern München,356,Thiago Alcântara,365,James Rodríguez
CL,2017,200269,46,5,FC Bayern München,350,Mats Hummels,351,Niklas Süle
CL,2017,200269,60,600,Beşiktaş JK,15946,Tolgay Ali Arslan,15943,Atiba Hutchinson
CL,2017,200269,60,600,Beşiktaş JK,15955,Jeremain Lens,3234,Talisca
CL,2017,200269,68,5,FC Bayern München,371,Robert Lewandowski,375,Sandro Wagner
CL,2017,200269,75,600,Beşiktaş JK,15957,Vágner Love,15952,Ryan Babel
CL,2017,200267,56,81,FC Barcelona,3197,Iniesta,3229,Paulinho
CL,2017,200267,61,81,FC Barcelona,10179,Busquets,3251,André Gomes
CL,2017,200267,67,61,Chelsea FC,3371,Olivier Giroud,7819,Álvaro Morata
CL,2017,200267,67,61,Chelsea FC,3389,Victor Moses,7807,Davide Zappacosta
CL,2017,200267,67,81,FC Barcelona,3373,Ousmane Dembélé,15866,Aleix Vidal
CL,2017,200267,82,61,Chelsea FC,3653,Eden Hazard,7818,Pedro
CL,2017,200272,36,5,FC Bayern München,358,Arturo Vidal,365,James Rodríguez
CL,2017,200272,46,5,FC Bayern München,357,Juan Bernat,348,Rafinha
CL,2017,200272,78,559,Sevilla FC,77,Joaquín Correa,11589,Sandro Ramírez
CL,2017,200272,79,5,FC Bayern München,354,Franck Ribéry,353,Arjen Robben
CL,2017,200272,80,559,Sevilla FC,73,Wissam Ben Yedder,57,Luis Muriel
CL,2017,200276,59,86,Real Madrid CF,49,Karim Benzema,45,Lucas Vázquez
CL,2017,200276,69,109,Juventus FC,2039,Douglas Costa,2042,Blaise Matuidi
CL,2017,200276,69,109,Juventus FC,2033,Kwadwo Asamoah,2045,Mario Mandžukić
CL,2017,200276,75,86,Real Madrid CF,66,Isco,52,Marco Asensio
CL,2017,200276,75,109,Juventus FC,2035,Sami Khedira,2037,Juan Cuadrado
CL,2017,200276,82,86,Real Madrid CF,43,Luka Modrić,65,Mateo Kovačić
CL,2017,200270,60,100,AS Roma,1819,Lorenzo Pellegrini,1816,Maxime Gonalons
CL,2017,200270,67,81,FC Barcelona,10179,Busquets,3229,Paulinho
CL,2017,200270,72,100,AS Roma,1811,Alessandro Florenzi,1823,Stephan El Shaarawy
CL,2017,200270,77,100,AS Roma,1810,Daniele De Rossi,1824,Gregoire Defrel
CL,2017,200270,83,81,FC Barcelona,15865,Sergi Roberto,3251,André Gomes
CL,2017,200270,85,81,FC Barcelona,3197,Iniesta,15868,Denís Suárez
CL,2017,200274,53,64,Liverpool FC,3754,Mohamed Salah,7871,Georginio Wijnaldum
CL,2017,200274,57,65,Manchester City FC,3182,Ilkay Gündogan,3329,Raheem Sterling
CL,2017,200274,71,64,Liverpool FC,3233,Roberto Firmino,7878,Dominic Solanke
CL,2017,200274,85,64,Liverpool FC,3323,Alex Oxlade-Chamberlain,7860,Alberto Moreno
CL,2017,200271,73,100,AS Roma,1826,Patrik Schick,1818,Cengiz Ünder
CL,2017,200271,77,100,AS Roma,1813,Radja Nainggolan,1823,Stephan El Shaarawy
CL,2017,200271,81,81,FC Barcelona,3197,Iniesta,3251,André Gomes
CL,2017,200271,85,81,FC Barcelona,10179,Busquets,15871,Paco Alcácer
CL,2017,200271,85,81,FC Barcelona,15862,Nelsinho,3373,Ousmane Dembélé
CL,2017,200275,66,65,Manchester City FC,3196,David Silva,7891,Sergio Agüero
CL,2017,200275,74,65,Manchester City FC,3254,Bernardo Silva,3182,Ilkay Gündogan
CL,2017,200275,81,64,Liverpool FC,7867,Trent Alexander-Arnold,7863,Nathaniel Clyne
CL,2017,200275,81,64,Liverpool FC,3233,Roberto Firmino,7866,Ragnar Klavan
CL,2017,200275,89,64,Liverpool FC,3754,Mohamed Salah,7875,Danny Ings
CL,2017,200273,65,559,Sevilla FC,73,Wissam Ben Yedder,57,Luis Muriel
CL,2017,200273,70,559,Sevilla FC,74,Pablo Sarabia,11589,Sandro Ramírez
CL,2017,200273,71,5,FC Bayern München,354,Franck Ribéry,356,Thiago Alcântara
CL,2017,200273,77,5,FC Bayern München,371,Robert Lewandowski,375,Sandro Wagner
CL,2017,200273,81,559,Sevilla FC,60,Franco Vázquez,61,Nolito
CL,2017,200273,87,5,FC Bayern München,348,Rafinha,351,Niklas Süle
CL,2017,200277,17,109,Juventus FC,2030,Mattia De Sciglio,2026,Stephan Lichtsteiner
CL,2017,200277,46,86,Real Madrid CF,3231,Casemiro,45,Lucas Vázquez
CL,2017,200277,46,86,Real Madrid CF,3876,Gareth Bale,52,Marco Asensio
CL,2017,200277,75,86,Real Madrid CF,43,Luka Modrić,65,Mateo Kovačić
CL,2017,200277,90,109,Juventus FC,2047,Gonzalo Higuaín,2022,Wojciech Szczęsny
CL,2017,200280,18,64,Liverpool FC,3323,Alex Oxlade-Chamberlain,7871,Georginio Wijnaldum
CL,2017,200280,46,100,AS Roma,1818,Cengiz Ünder,1826,Patrik Schick
CL,2017,200280,67,100,AS Roma,1801,Juan,1814,Diego Perotti
CL,2017,200280,67,100,AS Roma,1810,Daniele De Rossi,1816,Maxime Gonalons
CL,2017,200280,75,64,Liverpool FC,3754,Mohamed Salah,7875,Danny Ings
CL,2017,200280,90,64,Liverpool FC,3233,Roberto Firmino,7866,Ragnar Klavan
CL,2017,200278,8,5,FC Bayern München,353,Arjen Robben,356,Thiago Alcântara
CL,2017,200278,34,5,FC Bayern München,347,Jérôme Boateng,351,Niklas Süle
CL,2017,200278,46,86,Real Madrid CF,66,Isco,52,Marco Asensio
CL,2017,200278,67,86,Real Madrid CF,3194,Dani Carvajal,49,Karim Benzema
CL,2017,200278,75,5,FC Bayern München,355,Javi Martínez,366,Corentin Tolisso
CL,2017,200278,83,86,Real Madrid CF,3231,Casemiro,65,Mateo Kovačić
CL,2017,200279,72,86,Real Madrid CF,49,Karim Benzema,3876,Gareth Bale
CL,2017,200279,73,86,Real Madrid CF,65,Mateo Kovačić,3231,Casemiro
CL,2017,200279,75,5,FC Bayern München,366,Corentin Tolisso,375,Sandro Wagner
CL,2017,200279,84,5,FC Bayern München,365,James Rodríguez,355,Javi Martínez
CL,2017,200279,88,86,Real Madrid CF,52,Marco Asensio,50,Nacho
CL,2017,200281,53,100,AS Roma,1819,Lorenzo Pellegrini,1818,Cengiz Ünder
CL,2017,200281,69,100,AS Roma,1810,Daniele De Rossi,1816,Maxime Gonalons
CL,2017,200281,75,100,AS Roma,1823,Stephan El Shaarawy,1825,Mirko Antonucci
CL,2017,200281,83,64,Liverpool FC,3626,Sadio Mané,7866,Ragnar Klavan
CL,2017,200281,87,64,Liverpool FC,3233,Roberto Firmino,7878,Dominic Solanke
CL,2017,200281,90,64,Liverpool FC,7867,Trent Alexander-Arnold,7863,Nathaniel Clyne
CL,2017,200282,30,64,Liverpool FC,3754,Mohamed Salah,3318,Adam Lallana
CL,2017,200282,37,86,Real Madrid CF,3194,Dani Carvajal,50,Nacho
CL,2017,200282,61,86,Real Madrid CF,66,Isco,3876,Gareth Bale
CL,2017,200282,83,64,Liverpool FC,7861,James Milner,3183,Emre Can
CL,2017,200282,89,86,Real Madrid CF,49,Karim Benzema,52,Marco Asensio
CL,2018,238916,62,1879,FC Santa Coloma,16351,Gabi Riera,16357,Juli Sánchez
CL,2018,238916,84,1879,FC Santa Coloma,16354,Aleix Cisteró,14829,Jaime Conde
CL,2018,238916,85,7282,Drita KF Gjilan,67679,Leutrim Kryeziu,67680,Përparim Livoreka
CL,2018,238916,86,1879,FC Santa Coloma,14844,Víctor Rodríguez,14842,Albert Mercadé
CL,2018,238916,98,7282,Drita KF Gjilan,67673,Drilon Musaj,67666,Arbër Shala
CL,2018,238916,105,1879,FC Santa Coloma,56237,Loren,49511,Cédric Fauré
CL,2018,238916,112,7282,Drita KF Gjilan,67678,Haxhi Neziraj,67668,Denis Haliti
CL,2018,238917,61,7281,Lincoln Red Imps FC,41993,Juanma Ortiz,67652,Lee Casciaro
CL,2018,238917,69,7281,Lincoln Red Imps FC,67645,Alex Moreno Cerillo,67614,Ryan Casciaro
CL,2018,238917,69,1902,SP La Fiorita,16726,Simone Loiodice,56240,Luca Righini
CL,2018,238917,74,7281,Lincoln Red Imps FC,67631,Alvaro Oliver Paris,67660,Sykes Garro
CL,2018,238917,75,1902,SP La Fiorita,14975,Danilo Rinaldi,16728,Andy Selva
CL,2018,238917,89,1902,SP La Fiorita,56241,Ivan Buonocunto,56238,Alessandro Cattelan
CL,2018,238918,46,7281,Lincoln Red Imps FC,67638,Antonio Calderón,67648,Pedro Corral Valero
CL,2018,238918,68,7282,Drita KF Gjilan,67673,Drilon Musaj,67666,Arbër Shala
CL,2018,238918,71,7281,Lincoln Red Imps FC,41993,Juanma Ortiz,67656,Falu Aranda
CL,2018,238918,73,7282,Drita KF Gjilan,67679,Leutrim Kryeziu,67680,Përparim Livoreka
CL,2018,238918,105,7281,Lincoln Red Imps FC,67618,Joseph Chipolina,67620,Jean Carlos García
CL,2018,238918,120,7282,Drita KF Gjilan,67674,Endrit Krasniqi,67668,Denis Haliti
CL,2018,238918,120,7282,Drita KF Gjilan,67681,Xhevdet Shabani,67665,Adonis Ruhani
CL,2018,238919,62,7286,FC Torpedo Kutaisi,67800,Grigol Dolidze,67807,Arfang Boubacar Daffé
CL,2018,238919,66,1880,FC Sheriff Tiraspol,50341,Rifet Kapič,15285,Jô Santos
CL,2018,238919,77,7286,FC Torpedo Kutaisi,67790,Giorgi Kimadze,67808,Beka Tughushi
CL,2018,238919,78,1880,FC Sheriff Tiraspol,16382,Gerson Rodrigues,59086,Alexandru Boiciuc
CL,2018,238919,82,7286,FC Torpedo Kutaisi,67797,Mamuka Kobakhidze,67794,Davit Khurtsilava
CL,2018,238941,48,1891,Hapoel Be'er Sheva FC,15379,Marwan Kabha,15318,Vladimir Broun
CL,2018,238941,57,5100,FC Flora,67550,Joseph Saliste,67543,Kevin Aloe
CL,2018,238941,61,1891,Hapoel Be'er Sheva FC,16556,Hanan Maman,16557,Niv Zrihan
CL,2018,238941,66,5100,FC Flora,67563,Frank Liivak,67547,Maksim Gussev
CL,2018,238941,71,5100,FC Flora,67551,Zakaria Beglarishvili,67552,Markus Poom
CL,2018,238941,79,1891,Hapoel Be'er Sheva FC,15295,Ben Sahar,16558,Tomáš Pekhart
CL,2018,238927,46,1875,F91 Diddeleng,15215,Stélvio,59085,Patrick Stumpf
CL,2018,238927,69,5961,MOL Fehérvár FC,63240,István Kovács,15345,Boban Nikolov
CL,2018,238927,74,1875,F91 Diddeleng,59085,Patrick Stumpf,59081,Jordann Yéyé
CL,2018,238927,79,5961,MOL Fehérvár FC,63280,Szabolcs Huszti,63094,Marko Šćepović
CL,2018,238927,90,1875,F91 Diddeleng,15224,Dominik Stolz,15221,Sanel Ibrahimović
CL,2018,238945,55,1870,FC Alashkert,14820,Uroš Nenadović,58578,César Romero
CL,2018,238945,68,732,Celtic FC,15717,Jules Ntcham,15622,Kouassi Eboué
CL,2018,238945,68,732,Celtic FC,15618,Moussa Dembélé,15608,Scott Sinclair
CL,2018,238945,77,732,Celtic FC,16077,Odsonne Edouard,35076,Lewis Morgan
CL,2018,238945,82,1870,FC Alashkert,14814,Artur Yedigaryan,15042,Mihran Manasyan
CL,2018,238945,85,1870,FC Alashkert,59079,Jefferson Reis,16242,Artem Simonyan
CL,2018,238931,45,5123,Helsingin JK,55854,Roni Peiponen,55872,Valtteri Vesiaho
CL,2018,238931,59,1905,Víkingur Gøta,15015,Hans Djurhuus,16778,Dennis Nieblas
CL,2018,238931,74,1905,Víkingur Gøta,14881,Heðin Hansen,59094,Karl Løkin
CL,2018,238931,80,5123,Helsingin JK,56442,Riku Riski,55856,Eetu Vertainen
CL,2018,238931,89,1905,Víkingur Gøta,14871,Gunnar Vatnhamar,14887,Hans Jákup Lervig
CL,2018,238921,65,1904,The New Saints FC,16769,Dean Ebbe,16635,Kurtis Byrne
CL,2018,238921,68,1904,The New Saints FC,34603,Daniel Redmond,14949,Aeron Edwards
CL,2018,238921,73,1904,The New Saints FC,14948,Simon Spender,16775,Lewis Kaye
CL,2018,238921,75,7285,KF Shkëndija 79,67781,Besart Ibraimi,67783,Shefit Shefiti
CL,2018,238921,81,7285,KF Shkëndija 79,67779,Ščiprim Taipi,67774,Arbin Zejnulai
CL,2018,238921,83,7285,KF Shkëndija 79,15280,Izair Emini,63245,Remzifaik Selmani
CL,2018,238929,54,7282,Drita KF Gjilan,67682,Betim Haxhimusa,67680,Përparim Livoreka
CL,2018,238929,61,749,Malmö FF,16107,Carlos Strandberg,16106,Alexander Jeremejeff
CL,2018,238929,64,749,Malmö FF,16094,Behrang Safari,15340,Franz Brorsson
CL,2018,238929,76,7282,Drita KF Gjilan,67673,Drilon Musaj,67679,Leutrim Kryeziu
CL,2018,238929,83,7282,Drita KF Gjilan,67670,Liridon Leci,67668,Denis Haliti
CL,2018,238929,84,749,Malmö FF,15634,Markus Rosenberg,16100,Bonke Innocent
CL,2018,238935,52,5520,Cork City FC,36902,Gearóid Morrissey,34804,Graham Cummins
CL,2018,238935,61,5520,Cork City FC,36910,Conor McCarthy,36857,Steven Beattie
CL,2018,238935,76,1105,Legia Warszawa,59074,José Kanté,15492,Adam Hloušek
CL,2018,238935,76,1105,Legia Warszawa,10201,Sebastian Szymański,15491,Dominik Nagy
CL,2018,238935,82,1105,Legia Warszawa,15488,Kasper Hämäläinen,59075,Sandro Kulenović
CL,2018,238935,82,5520,Cork City FC,36862,Barry McNamee,36872,Kieran Sadlier
CL,2018,238949,73,1884,Astana FK,15203,Đorđe Despotović,16440,Aleksey Shchetkin
CL,2018,238949,78,7284,FK Sutjeska Nikšić,67745,Marko Ćetković,67748,Veljko Vuković
CL,2018,238949,85,7284,FK Sutjeska Nikšić,67757,Šaleta Kordić,67750,Bojan Božović
CL,2018,238949,86,1884,Astana FK,15206,Roman Murtazaev,16434,Marko Stanojević
