comp,season,matchid,minute,card,team.id,team.name,player.id,player.name
CL,2017,200278,78,YELLOW_CARD,86,Real Madrid CF,3231,Casemiro
CL,2017,200278,89,YELLOW_CARD,5,FC Bayern München,356,Thiago Alcântara
CL,2017,200279,62,YELLOW_CARD,86,Real Madrid CF,43,Luka Modrić
CL,2017,200279,65,YELLOW_CARD,86,Real Madrid CF,45,Lucas Vázquez
CL,2017,200279,88,YELLOW_CARD,86,Real Madrid CF,3360,Raphaël Varane
CL,2017,200279,89,YELLOW_CARD,86,Real Madrid CF,3231,Casemiro
CL,2017,200281,44,YELLOW_CARD,64,Liverpool FC,7859,Dejan Lovren
CL,2017,200281,77,YELLOW_CARD,100,AS Roma,1811,Alessandro Florenzi
CL,2017,200281,84,YELLOW_CARD,64,Liverpool FC,7868,Andrew Robertson
CL,2017,200281,84,YELLOW_CARD,100,AS Roma,1798,Kostas Manolas
CL,2017,200281,90,YELLOW_CARD,64,Liverpool FC,7878,Dominic Solanke
CL,2017,200282,82,YELLOW_CARD,64,Liverpool FC,3626,Sadio Mané
CL,2018,238916,42,YELLOW_CARD,7282,Drita KF Gjilan,67672,Bujar Shabani
CL,2018,238916,57,YELLOW_CARD,1879,FC Santa Coloma,16358,Juanma Torres
CL,2018,238916,59,YELLOW_CARD,1879,FC Santa Coloma,16350,Moisés San Nicolás
CL,2018,238916,79,YELLOW_CARD,7282,Drita KF Gjilan,67671,Viktor Kuka
CL,2018,238916,92,YELLOW_CARD,7282,Drita KF Gjilan,67667,Ardian Limani
CL,2018,238916,99,YELLOW_CARD,1879,FC Santa Coloma,14827,Marc Rebés
CL,2018,238916,105,YELLOW_CARD,1879,FC Santa Coloma,14825,Ildefons Lima
CL,2018,238916,114,YELLOW_CARD,1879,FC Santa Coloma,14829,Jaime Conde
CL,2018,238916,115,YELLOW_CARD,7282,Drita KF Gjilan,67668,Denis Haliti
CL,2018,238917,22,YELLOW_CARD,1902,SP La Fiorita,14983,Roberto Di Maio
CL,2018,238917,33,YELLOW_CARD,7281,Lincoln Red Imps FC,41993,Juanma Ortiz
CL,2018,238917,77,YELLOW_CARD,1902,SP La Fiorita,14982,Samuele Olivi
CL,2018,238917,90,YELLOW_CARD,7281,Lincoln Red Imps FC,67614,Ryan Casciaro
CL,2018,238918,34,YELLOW_CARD,7281,Lincoln Red Imps FC,67638,Antonio Calderón
CL,2018,238918,40,YELLOW_CARD,7282,Drita KF Gjilan,67670,Liridon Leci
CL,2018,238918,49,YELLOW_CARD,7281,Lincoln Red Imps FC,67648,Pedro Corral Valero
CL,2018,238918,53,YELLOW_CARD,7282,Drita KF Gjilan,67679,Leutrim Kryeziu
CL,2018,238918,56,YELLOW_CARD,7282,Drita KF Gjilan,67673,Drilon Musaj
CL,2018,238918,66,YELLOW_CARD,7282,Drita KF Gjilan,67669,Fidan Gërbeshi
CL,2018,238918,78,YELLOW_CARD,7282,Drita KF Gjilan,67678,Haxhi Neziraj
CL,2018,238918,83,YELLOW_CARD,7281,Lincoln Red Imps FC,67656,Falu Aranda
CL,2018,238918,85,YELLOW_CARD,7282,Drita KF Gjilan,67667,Ardian Limani
CL,2018,238918,85,YELLOW_CARD,7282,Drita KF Gjilan,67681,Xhevdet Shabani
CL,2018,238918,101,YELLOW_RED_CARD,7282,Drita KF Gjilan,67669,Fidan Gërbeshi
CL,2018,238918,104,YELLOW_CARD,7281,Lincoln Red Imps FC,51235,Diego Gámiz
CL,2018,238918,105,RED_CARD,7281,Lincoln Red Imps FC,67625,Bernardo Lopes
CL,2018,238918,111,YELLOW_CARD,7282,Drita KF Gjilan,67663,Leutrim Rexhepi
CL,2018,238919,52,YELLOW_CARD,1880,FC Sheriff Tiraspol,16369,Ante Kulusic
CL,2018,238919,63,YELLOW_CARD,1880,FC Sheriff Tiraspol,15268,Zvonimir Mikulić
CL,2018,238919,90,YELLOW_CARD,7286,FC Torpedo Kutaisi,67807,Arfang Boubacar Daffé
CL,2018,238927,49,YELLOW_CARD,5961,MOL Fehérvár FC,63099,Paulo Vinícius
CL,2018,238927,82,YELLOW_CARD,5961,MOL Fehérvár FC,32222,Stefan Šćepović
CL,2018,238945,15,YELLOW_CARD,1870,FC Alashkert,59079,Jefferson Reis
CL,2018,238945,47,YELLOW_CARD,1870,FC Alashkert,14814,Artur Yedigaryan
CL,2018,238945,67,YELLOW_CARD,1870,FC Alashkert,14812,Gagik Daghbashyan
CL,2018,238931,47,YELLOW_CARD,1905,Víkingur Gøta,15015,Hans Djurhuus
CL,2018,238931,63,YELLOW_CARD,1905,Víkingur Gøta,14881,Heðin Hansen
CL,2018,238931,84,YELLOW_CARD,5123,Helsingin JK,55850,Hannu Patronen
CL,2018,238931,84,YELLOW_CARD,1905,Víkingur Gøta,59093,Adrian Caşcaval
CL,2018,238931,87,YELLOW_CARD,5123,Helsingin JK,56137,Moshtagh Yaghoubi
CL,2018,238931,90,YELLOW_CARD,1905,Víkingur Gøta,14872,Filip Đorđević
CL,2018,238921,60,YELLOW_CARD,1904,The New Saints FC,14946,Jon Routledge
CL,2018,238921,90,YELLOW_CARD,7285,KF Shkëndija 79,67780,Stenio Junior
CL,2018,238929,27,YELLOW_CARD,749,Malmö FF,16094,Behrang Safari
CL,2018,238929,36,YELLOW_CARD,7282,Drita KF Gjilan,67672,Bujar Shabani
CL,2018,238929,90,YELLOW_CARD,7282,Drita KF Gjilan,67671,Viktor Kuka
CL,2018,238935,35,YELLOW_CARD,5520,Cork City FC,36855,Conor McCormack
CL,2018,238935,41,YELLOW_CARD,5520,Cork City FC,36862,Barry McNamee
CL,2018,238935,78,YELLOW_CARD,5520,Cork City FC,36964,Garry Buckley
CL,2018,238949,12,YELLOW_CARD,1884,Astana FK,15188,Marin Aničić
CL,2018,238949,45,YELLOW_CARD,7284,FK Sutjeska Nikšić,67730,Miloš Vučić
CL,2018,238949,62,YELLOW_CARD,7284,FK Sutjeska Nikšić,67728,Darko Bulatović
CL,2018,238949,73,YELLOW_CARD,7284,FK Sutjeska Nikšić,67746,Stefan Cicmil
CL,2018,238923,52,YELLOW_CARD,5819,FK Sūduva Marijampolė,56772,Povilas Leimonas
CL,2018,238923,85,YELLOW_CARD,5819,FK Sūduva Marijampolė,56762,Aleksandar Živanović
CL,2018,238943,7,YELLOW_CARD,1888,FK Spartaks Jūrmala,16526,Evgeni Kobzar
CL,2018,238943,82,YELLOW_CARD,1888,FK Spartaks Jūrmala,15178,Ingus Šlampe
CL,2018,238943,83,YELLOW_CARD,7283,FK Crvena Zvezda,56622,Srđan Babić
CL,2018,238943,87,YELLOW_CARD,7283,FK Crvena Zvezda,67690,Filip Stojković
CL,2018,238947,19,YELLOW_CARD,1894,HŠK Zrinjski Mostar,15385,Pero Stojkić
CL,2018,238947,25,YELLOW_CARD,7288,FC Spartak Trnava,67855,Ivan Hladík
CL,2018,238947,62,YELLOW_CARD,1894,HŠK Zrinjski Mostar,15399,Frane Čirjak
CL,2018,238947,70,YELLOW_RED_CARD,1894,HŠK Zrinjski Mostar,15399,Frane Čirjak
CL,2018,238947,84,YELLOW_CARD,7288,FC Spartak Trnava,67869,Vakhtang Tchanturishvili
CL,2018,238947,89,YELLOW_RED_CARD,7288,FC Spartak Trnava,67869,Vakhtang Tchanturishvili
CL,2018,238947,90,YELLOW_CARD,1894,HŠK Zrinjski Mostar,15390,Toni Jović
CL,2018,238933,6,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15461,Claudiu Keșerü
CL,2018,238933,7,YELLOW_CARD,5740,Crusaders FC,38175,Declan Caddell
CL,2018,238933,14,YELLOW_CARD,5740,Crusaders FC,38165,Billy Burns
CL,2018,238933,36,YELLOW_CARD,5740,Crusaders FC,38193,Howard Beverland
CL,2018,238933,83,YELLOW_CARD,5740,Crusaders FC,38221,Jordan Forsythe
CL,2018,238939,21,YELLOW_CARD,5813,Valletta FC,67590,Enmy Peña
CL,2018,238939,59,YELLOW_CARD,5813,Valletta FC,67579,Joseph Zerafa
CL,2018,238939,61,YELLOW_CARD,5813,Valletta FC,67593,Rowen Muscat
CL,2018,238939,89,YELLOW_CARD,5813,Valletta FC,67570,Henry Bonello
CL,2018,238925,24,YELLOW_CARD,7287,NK Olimpija Ljubljana,67833,Marko Putinčanin
CL,2018,238925,31,YELLOW_CARD,611,Qarabağ Ağdam FK,15060,Qara Qarayev
CL,2018,238925,73,YELLOW_CARD,611,Qarabağ Ağdam FK,15080,Donald Guerrier
CL,2018,238925,85,YELLOW_CARD,611,Qarabağ Ağdam FK,15061,Bədavi Hüseynov
CL,2018,238925,85,RED_CARD,7287,NK Olimpija Ljubljana,67825,Issah Abass
CL,2018,238925,90,YELLOW_RED_CARD,611,Qarabağ Ağdam FK,15060,Qara Qarayev
CL,2018,238932,38,YELLOW_CARD,1905,Víkingur Gøta,15015,Hans Djurhuus
CL,2018,238932,54,YELLOW_CARD,1905,Víkingur Gøta,59093,Adrian Caşcaval
CL,2018,238940,8,YELLOW_CARD,5813,Valletta FC,67579,Joseph Zerafa
CL,2018,238940,39,YELLOW_CARD,1886,FK Kukësi,60471,Vangjel Zguro
CL,2018,238940,70,YELLOW_CARD,5813,Valletta FC,67597,Miguel Alba
CL,2018,238940,78,YELLOW_CARD,1886,FK Kukësi,16445,Simon Rrumbullaku
CL,2018,238940,87,YELLOW_RED_CARD,1886,FK Kukësi,60471,Vangjel Zguro
CL,2018,238940,90,YELLOW_CARD,1886,FK Kukësi,15262,Ylli Shameti
CL,2018,238924,17,YELLOW_CARD,752,APOEL FC,15226,Nuno Morais
CL,2018,238924,48,YELLOW_CARD,5819,FK Sūduva Marijampolė,55736,Andro Švrljuga
CL,2018,238924,48,YELLOW_CARD,5819,FK Sūduva Marijampolė,56749,Giedrius Matulevičius
CL,2018,238924,82,YELLOW_CARD,5819,FK Sūduva Marijampolė,56774,Robertas Vėževičius
CL,2018,238924,84,YELLOW_CARD,5819,FK Sūduva Marijampolė,56772,Povilas Leimonas
CL,2018,238942,52,YELLOW_CARD,5100,FC Flora,67547,Maksim Gussev
CL,2018,238942,56,YELLOW_CARD,5100,FC Flora,14905,Aleksandr Dmitrijev
CL,2018,238922,45,YELLOW_CARD,7285,KF Shkëndija 79,67763,Egzon Bejtulai
CL,2018,238922,58,YELLOW_CARD,1904,The New Saints FC,14946,Jon Routledge
CL,2018,238922,71,YELLOW_CARD,1904,The New Saints FC,14947,Jamie Mullan
CL,2018,238922,72,YELLOW_CARD,1904,The New Saints FC,14945,Paul Harrison
CL,2018,238922,88,YELLOW_CARD,7285,KF Shkëndija 79,15363,Visar Musliu
CL,2018,238922,88,YELLOW_CARD,1904,The New Saints FC,16761,Chris Marriott
CL,2018,238928,21,YELLOW_CARD,5961,MOL Fehérvár FC,63095,Máté Pátkai
CL,2018,238928,27,YELLOW_CARD,5961,MOL Fehérvár FC,57208,Attila Fiola
CL,2018,238928,36,YELLOW_CARD,1875,F91 Diddeleng,15219,Tom Schnell
CL,2018,238928,42,YELLOW_CARD,1875,F91 Diddeleng,15243,Danel Sinani
CL,2018,238928,44,YELLOW_CARD,5961,MOL Fehérvár FC,63280,Szabolcs Huszti
CL,2018,238928,88,YELLOW_CARD,5961,MOL Fehérvár FC,63112,József Varga
CL,2018,238928,90,RED_CARD,1875,F91 Diddeleng,15240,Bryan Mélisse
CL,2018,238928,90,YELLOW_CARD,5961,MOL Fehérvár FC,32222,Stefan Šćepović
CL,2018,238928,90,YELLOW_CARD,1875,F91 Diddeleng,15238,Edisson Jordanov
CL,2018,238944,50,YELLOW_CARD,1888,FK Spartaks Jūrmala,16498,Aleksandar Kosorić
CL,2018,238944,63,YELLOW_CARD,1888,FK Spartaks Jūrmala,19212,Vitor Faísca
CL,2018,238944,76,YELLOW_CARD,1888,FK Spartaks Jūrmala,16526,Evgeni Kobzar
CL,2018,238944,80,YELLOW_CARD,7283,FK Crvena Zvezda,67687,Milan Borjan
CL,2018,238944,80,YELLOW_CARD,1888,FK Spartaks Jūrmala,56391,Diego Aguirre
CL,2018,238934,45,YELLOW_CARD,5740,Crusaders FC,38218,David Cushley
CL,2018,238934,76,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15451,Jody Lukoki
CL,2018,238934,78,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15445,Georgi Terziev
CL,2018,238936,66,YELLOW_CARD,1105,Legia Warszawa,16224,Iñaki Astiz
CL,2018,238920,31,YELLOW_CARD,7286,FC Torpedo Kutaisi,64296,Mate Tsintsadze
CL,2018,238920,34,YELLOW_CARD,1880,FC Sheriff Tiraspol,16369,Ante Kulusic
CL,2018,238920,80,YELLOW_CARD,1880,FC Sheriff Tiraspol,36986,Antun Palić
CL,2018,238926,5,YELLOW_CARD,7287,NK Olimpija Ljubljana,67835,Kingsley Boateng
CL,2018,238926,85,YELLOW_CARD,7287,NK Olimpija Ljubljana,67833,Marko Putinčanin
CL,2018,238926,86,YELLOW_CARD,7287,NK Olimpija Ljubljana,67819,Marko Gajić
CL,2018,238926,87,YELLOW_CARD,611,Qarabağ Ağdam FK,15058,Maksim Medvedev
CL,2018,238926,90,YELLOW_CARD,7287,NK Olimpija Ljubljana,15165,Matic Črnic
CL,2018,238926,90,YELLOW_CARD,611,Qarabağ Ağdam FK,15077,Jakub Rzeźniczak
CL,2018,238926,90,YELLOW_RED_CARD,7287,NK Olimpija Ljubljana,67819,Marko Gajić
CL,2018,238948,18,YELLOW_CARD,7288,FC Spartak Trnava,10961,Fabian Miesenböck
CL,2018,238948,22,YELLOW_CARD,1894,HŠK Zrinjski Mostar,15400,Ognjen Todorović
CL,2018,238948,65,YELLOW_CARD,1894,HŠK Zrinjski Mostar,15385,Pero Stojkić
CL,2018,238938,10,YELLOW_CARD,5945,KF Valur,41718,Haukur Sigurðsson
CL,2018,238938,61,YELLOW_CARD,5945,KF Valur,3829,Birkir Már Sævarsson
CL,2018,238938,62,YELLOW_CARD,5945,KF Valur,3829,Birkir Már Sævarsson
CL,2018,238938,90,RED_CARD,5945,KF Valur,41738,Patrick Pedersen
CL,2018,238938,90,YELLOW_CARD,5945,KF Valur,41744,Tobias Thomsen
CL,2018,238950,52,YELLOW_CARD,7284,FK Sutjeska Nikšić,67740,Nemanja Nedić
CL,2018,238950,55,YELLOW_CARD,7284,FK Sutjeska Nikšić,67755,Luka Merdović
CL,2018,238946,11,RED_CARD,732,Celtic FC,15612,Jozo Šimunović
CL,2018,238946,17,YELLOW_CARD,1870,FC Alashkert,14812,Gagik Daghbashyan
CL,2018,238946,22,YELLOW_CARD,1870,FC Alashkert,59079,Jefferson Reis
CL,2018,238946,57,YELLOW_CARD,1870,FC Alashkert,15042,Mihran Manasyan
CL,2018,238946,75,YELLOW_CARD,732,Celtic FC,16068,Kristoffer Ajer
CL,2018,247754,19,YELLOW_CARD,4485,FC Midtjylland,23933,Bubacarr Sanneh
CL,2018,247754,70,YELLOW_CARD,4485,FC Midtjylland,24200,Jakob Poulsen
CL,2018,247754,81,YELLOW_CARD,1884,Astana FK,15078,Richard Almeida
CL,2018,247752,71,YELLOW_CARD,5515,FC CFR 1907 Cluj,36746,Billel Omrani
CL,2018,247752,77,YELLOW_CARD,5515,FC CFR 1907 Cluj,36765,Camora
CL,2018,247752,79,YELLOW_CARD,749,Malmö FF,16093,Johan Dahlin
CL,2018,238951,35,YELLOW_CARD,729,FC Basel 1893,16051,Geoffroy Serey Dié
CL,2018,238951,69,YELLOW_CARD,729,FC Basel 1893,16056,Valentin Stocker
CL,2018,238951,75,YELLOW_CARD,729,FC Basel 1893,3478,Fabian Frei
CL,2018,247756,3,YELLOW_CARD,755,GNK Dinamo Zagreb,23134,Petar Stojanovič
CL,2018,247756,5,YELLOW_CARD,755,GNK Dinamo Zagreb,23144,Izet Hajrović
CL,2018,247756,48,YELLOW_CARD,1891,Hapoel Be'er Sheva FC,15301,Ben Bitton
CL,2018,247756,49,YELLOW_CARD,1891,Hapoel Be'er Sheva FC,15322,Loai Taha
CL,2018,247756,90,YELLOW_CARD,755,GNK Dinamo Zagreb,23133,Amer Gojak
CL,2018,247758,48,YELLOW_CARD,7285,KF Shkëndija 79,67780,Stenio Junior
CL,2018,247758,90,YELLOW_CARD,7285,KF Shkëndija 79,67765,Mevlan Murati
CL,2018,247758,90,YELLOW_CARD,1880,FC Sheriff Tiraspol,16369,Ante Kulusic
CL,2018,247760,88,YELLOW_CARD,7283,FK Crvena Zvezda,67699,Branko Jovičić
CL,2018,247762,13,YELLOW_CARD,7288,FC Spartak Trnava,67870,Marvin Egho
CL,2018,247762,31,YELLOW_CARD,7288,FC Spartak Trnava,67851,Lukáš Greššák
CL,2018,247762,60,YELLOW_CARD,1105,Legia Warszawa,59074,José Kanté
CL,2018,247762,67,YELLOW_CARD,1105,Legia Warszawa,16227,Chris Philipps
CL,2018,247762,70,YELLOW_CARD,7288,FC Spartak Trnava,67852,Boris Godál
CL,2018,247762,74,YELLOW_CARD,1105,Legia Warszawa,15157,Marko Vešović
CL,2018,247762,80,YELLOW_CARD,7288,FC Spartak Trnava,62620,Martin Chudý
CL,2018,247762,90,YELLOW_CARD,7288,FC Spartak Trnava,10961,Fabian Miesenböck
CL,2018,247762,90,YELLOW_CARD,1105,Legia Warszawa,16229,Miroslav Radović
CL,2018,247764,62,YELLOW_CARD,5123,Helsingin JK,55849,Faith Obilor
CL,2018,247764,62,YELLOW_CARD,748,FK BATE Borisov,15414,Mikalay Signevich
CL,2018,247764,74,YELLOW_CARD,5123,Helsingin JK,55853,Daniel O'Shaughnessy
CL,2018,247764,90,YELLOW_CARD,5123,Helsingin JK,55848,Anthony Annan
CL,2018,247768,29,YELLOW_CARD,5961,MOL Fehérvár FC,57211,Roland Juhász
CL,2018,247768,42,YELLOW_CARD,5961,MOL Fehérvár FC,63240,István Kovács
CL,2018,247768,45,YELLOW_CARD,5961,MOL Fehérvár FC,63280,Szabolcs Huszti
CL,2018,247768,80,YELLOW_CARD,5961,MOL Fehérvár FC,63096,Loïc Nego
CL,2018,238953,40,YELLOW_CARD,2021,SK Sturm Graz,10883,Fabian Koch
CL,2018,238953,79,YELLOW_CARD,2021,SK Sturm Graz,10736,Markus Lackner
CL,2018,247770,30,YELLOW_CARD,732,Celtic FC,15610,Scott Brown
CL,2018,247770,55,YELLOW_CARD,889,Rosenborg BK,15553,Tore Reginiussen
CL,2018,247770,64,YELLOW_CARD,889,Rosenborg BK,16207,Alexander Søderlund
CL,2018,247770,65,YELLOW_CARD,732,Celtic FC,15717,Jules Ntcham
CL,2018,247770,83,YELLOW_CARD,889,Rosenborg BK,15569,Birger Meling
CL,2018,247757,8,YELLOW_CARD,1891,Hapoel Be'er Sheva FC,3391,John Ogu
CL,2018,247757,21,YELLOW_CARD,1891,Hapoel Be'er Sheva FC,40701,Eden Ben Basat
CL,2018,247757,31,YELLOW_CARD,1891,Hapoel Be'er Sheva FC,15299,Dan Einbinder
CL,2018,247757,39,YELLOW_CARD,755,GNK Dinamo Zagreb,16581,Marin Leovac
CL,2018,247757,68,YELLOW_CARD,755,GNK Dinamo Zagreb,23130,Arijan Ademi
CL,2018,247757,68,YELLOW_CARD,1891,Hapoel Be'er Sheva FC,16556,Hanan Maman
CL,2018,247757,83,YELLOW_CARD,1891,Hapoel Be'er Sheva FC,15300,Maor Melikson
CL,2018,247759,8,YELLOW_CARD,1880,FC Sheriff Tiraspol,8998,Vladimir Kovačević
CL,2018,247759,36,YELLOW_CARD,7285,KF Shkëndija 79,67773,Ennur Totre
CL,2018,247759,45,YELLOW_CARD,7285,KF Shkëndija 79,63245,Remzifaik Selmani
CL,2018,247759,78,YELLOW_CARD,1880,FC Sheriff Tiraspol,15418,Yury Kendysh
CL,2018,247759,79,YELLOW_CARD,1880,FC Sheriff Tiraspol,16382,Gerson Rodrigues
CL,2018,247759,90,YELLOW_CARD,1880,FC Sheriff Tiraspol,16383,Alhaji Kamara
CL,2018,247759,90,YELLOW_CARD,7285,KF Shkëndija 79,67763,Egzon Bejtulai
CL,2018,247759,90,YELLOW_CARD,7285,KF Shkëndija 79,67759,Kostadin Zahov
CL,2018,247763,25,YELLOW_CARD,1105,Legia Warszawa,15157,Marko Vešović
CL,2018,247763,37,YELLOW_RED_CARD,1105,Legia Warszawa,15157,Marko Vešović
CL,2018,247763,60,YELLOW_CARD,7288,FC Spartak Trnava,67849,Martin Tóth
CL,2018,247763,81,YELLOW_CARD,1105,Legia Warszawa,16231,Domagoj Antolić
CL,2018,247763,85,YELLOW_RED_CARD,1105,Legia Warszawa,16231,Domagoj Antolić
CL,2018,247763,90,YELLOW_CARD,7288,FC Spartak Trnava,67864,Ján Vlasko
CL,2018,247765,58,YELLOW_CARD,748,FK BATE Borisov,15416,Ihar Stasevich
CL,2018,247765,73,YELLOW_CARD,5123,Helsingin JK,55850,Hannu Patronen
CL,2018,247765,75,YELLOW_CARD,5123,Helsingin JK,56137,Moshtagh Yaghoubi
CL,2018,247765,90,YELLOW_CARD,748,FK BATE Borisov,16089,Maksim Skavysh
CL,2018,247765,90,YELLOW_CARD,5123,Helsingin JK,55849,Faith Obilor
CL,2018,247765,90,YELLOW_CARD,748,FK BATE Borisov,15423,Maksim Valadzko
CL,2018,247755,47,YELLOW_CARD,4485,FC Midtjylland,24198,Tim Sparv
CL,2018,247755,59,YELLOW_CARD,4485,FC Midtjylland,24194,Zsolt Korcsmár
CL,2018,247755,65,YELLOW_CARD,1884,Astana FK,15188,Marin Aničić
CL,2018,247755,80,YELLOW_CARD,4485,FC Midtjylland,45143,Awer Mabil
CL,2018,247755,81,YELLOW_CARD,1884,Astana FK,15193,Ivan Maewski
CL,2018,247755,90,YELLOW_CARD,1884,Astana FK,15190,Serikzhan Muzhikov
CL,2018,247755,90,YELLOW_CARD,1884,Astana FK,15205,Evgeny Postnikov
CL,2018,247755,90,YELLOW_CARD,4485,FC Midtjylland,23934,Ayo Okosun
CL,2018,247767,15,YELLOW_CARD,611,Qarabağ Ağdam FK,57970,Simeon Slavchev
CL,2018,247767,18,YELLOW_CARD,1886,FK Kukësi,15262,Ylli Shameti
CL,2018,247767,52,RED_CARD,1886,FK Kukësi,16444,Albi Alla
CL,2018,247767,56,YELLOW_CARD,1886,FK Kukësi,60469,Harallamb Qaqi
CL,2018,247767,56,YELLOW_CARD,1886,FK Kukësi,60473,Edis Maliki
CL,2018,247753,28,YELLOW_CARD,5515,FC CFR 1907 Cluj,15163,Damjan Đoković
CL,2018,247753,50,YELLOW_CARD,749,Malmö FF,8918,Anders Christiansen
CL,2018,247753,62,YELLOW_CARD,5515,FC CFR 1907 Cluj,36776,Emmanuel Culio
CL,2018,247753,77,YELLOW_RED_CARD,5515,FC CFR 1907 Cluj,36776,Emmanuel Culio
CL,2018,247753,82,YELLOW_CARD,5515,FC CFR 1907 Cluj,36746,Billel Omrani
CL,2018,247753,90,YELLOW_CARD,5515,FC CFR 1907 Cluj,36809,Andrei Mureşan
CL,2018,247753,90,YELLOW_CARD,749,Malmö FF,4860,Marcus Antonsson
CL,2018,247761,42,YELLOW_CARD,7283,FK Crvena Zvezda,10189,Milan Rodić
CL,2018,247761,42,YELLOW_CARD,5819,FK Sūduva Marijampolė,55736,Andro Švrljuga
CL,2018,238952,16,YELLOW_CARD,6146,PAOK FC,3447,Aleksandar Prijović
CL,2018,238952,33,YELLOW_CARD,729,FC Basel 1893,16049,Luca Zuffi
CL,2018,238952,44,YELLOW_CARD,729,FC Basel 1893,16051,Geoffroy Serey Dié
CL,2018,238952,48,YELLOW_CARD,6146,PAOK FC,43502,Léo Matos
CL,2018,238952,63,YELLOW_CARD,729,FC Basel 1893,16042,Marek Suchý
CL,2018,238952,77,YELLOW_CARD,6146,PAOK FC,43500,Dimitris Pelkas
CL,2018,247769,26,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15446,Marcelinho
CL,2018,247769,29,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15463,Virgil Misidjan
CL,2018,247769,37,YELLOW_CARD,5961,MOL Fehérvár FC,57208,Attila Fiola
CL,2018,247769,39,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15447,Wanderson
CL,2018,247769,40,YELLOW_RED_CARD,1901,PFK Ludogorets 1945 Razgrad,15463,Virgil Misidjan
CL,2018,247769,45,YELLOW_CARD,5961,MOL Fehérvár FC,63093,Anel Hadžić
CL,2018,247769,71,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15689,Svetoslav Dyakov
CL,2018,247769,85,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,3538,Jacek Góralski
CL,2018,247769,85,YELLOW_CARD,5961,MOL Fehérvár FC,63280,Szabolcs Huszti
CL,2018,247769,87,YELLOW_CARD,1901,PFK Ludogorets 1945 Razgrad,15444,Cosmin Moţi
CL,2018,247769,90,YELLOW_CARD,5961,MOL Fehérvár FC,15345,Boban Nikolov
CL,2018,238954,33,YELLOW_CARD,678,AFC Ajax,3208,Nicolás Tagliafico
CL,2018,238954,60,YELLOW_CARD,2021,SK Sturm Graz,45141,Filipe Ferreira
CL,2018,238954,64,YELLOW_CARD,2021,SK Sturm Graz,10883,Fabian Koch
CL,2018,238954,71,YELLOW_CARD,2021,SK Sturm Graz,10887,Sandi Lovric
CL,2018,238954,72,YELLOW_CARD,2021,SK Sturm Graz,45141,Filipe Ferreira
CL,2018,247771,8,YELLOW_CARD,889,Rosenborg BK,15569,Birger Meling
CL,2018,247771,74,YELLOW_CARD,889,Rosenborg BK,16199,Jonathan Levi
CL,2018,247771,88,YELLOW_CARD,732,Celtic FC,16068,Kristoffer Ajer
CL,2018,248391,36,YELLOW_CARD,755,GNK Dinamo Zagreb,23144,Izet Hajrović
CL,2018,248391,41,YELLOW_CARD,755,GNK Dinamo Zagreb,23134,Petar Stojanovič
CL,2018,248391,50,YELLOW_CARD,1884,Astana FK,15193,Ivan Maewski
CL,2018,248391,70,YELLOW_CARD,755,GNK Dinamo Zagreb,23133,Amer Gojak
CL,2018,248393,44,YELLOW_CARD,748,FK BATE Borisov,15417,Alyaksey Ryas
CL,2018,248393,54,YELLOW_CARD,748,FK BATE Borisov,15414,Mikalay Signevich
CL,2018,248393,56,YELLOW_CARD,748,FK BATE Borisov,16082,Aleksandar Filipović
CL,2018,248398,12,YELLOW_CARD,749,Malmö FF,16094,Behrang Safari
CL,2018,248398,23,YELLOW_CARD,749,Malmö FF,16103,Fouad Bachirou
CL,2018,248398,54,YELLOW_CARD,5961,MOL Fehérvár FC,15345,Boban Nikolov
CL,2018,248398,75,YELLOW_CARD,749,Malmö FF,15338,Oscar Lewicki
CL,2018,247780,65,YELLOW_CARD,842,FK Dynamo Kyiv,16171,Vitalii Buyalskyi
CL,2018,247780,86,YELLOW_CARD,930,SK Slavia Praha,15728,Josef Hušbauer
CL,2018,247780,89,YELLOW_CARD,930,SK Slavia Praha,62631,Vladimir Coufal
CL,2018,247780,90,YELLOW_CARD,842,FK Dynamo Kyiv,3531,Tomasz Kędziora
CL,2018,247776,55,YELLOW_CARD,1866,Royal Standard de Liège,9224,Collins Fai
CL,2018,247776,58,YELLOW_CARD,678,AFC Ajax,3208,Nicolás Tagliafico
CL,2018,247776,61,YELLOW_CARD,678,AFC Ajax,3707,Hakim Ziyech
CL,2018,247774,23,YELLOW_CARD,7288,FC Spartak Trnava,67852,Boris Godál
CL,2018,247774,45,YELLOW_CARD,7288,FC Spartak Trnava,67860,Anton Sloboda
CL,2018,247774,50,YELLOW_CARD,7283,FK Crvena Zvezda,10190,Nemanja Radonjić
CL,2018,247778,78,YELLOW_CARD,613,Fenerbahçe SK,30631,Soldado
CL,2018,247778,79,YELLOW_CARD,1903,Sport Lisboa e Benfica,16739,Alejandro Grimaldo
