comp,season,matchid,minute,extraTime,goaltype,team.id,team.name,scorer.id,scorer.name,assist.id,assist.name
CL,2017,200272,37,,OWN,559,Sevilla FC,54,Jesús Navas,,
CL,2017,200272,68,,REGULAR,5,FC Bayern München,356,Thiago Alcântara,354,Franck Ribéry
CL,2017,200276,3,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,66,Isco
CL,2017,200276,64,,REGULAR,86,Real Madrid CF,44,Cristiano Ronaldo,3194,Dani Carvajal
CL,2017,200276,72,,REGULAR,86,Real Madrid CF,48,Marcelo,44,Cristiano Ronaldo
CL,2017,200270,38,,OWN,100,AS Roma,1810,Daniele De Rossi,,
CL,2017,200270,55,,OWN,100,AS Roma,1798,Kostas Manolas,,
CL,2017,200270,59,,REGULAR,81,FC Barcelona,3190,Piqué,3169,Luis Suárez
CL,2017,200270,80,,REGULAR,100,AS Roma,1822,Edin Džeko,1814,Diego Perotti
CL,2017,200270,87,,REGULAR,81,FC Barcelona,3169,Luis Suárez,,
CL,2017,200274,12,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,3233,Roberto Firmino
CL,2017,200274,20,,REGULAR,64,Liverpool FC,3323,Alex Oxlade-Chamberlain,7861,James Milner
CL,2017,200274,31,,REGULAR,64,Liverpool FC,3626,Sadio Mané,3754,Mohamed Salah
CL,2017,200271,6,,REGULAR,100,AS Roma,1822,Edin Džeko,1810,Daniele De Rossi
CL,2017,200271,58,,PENALTY,100,AS Roma,1810,Daniele De Rossi,,
CL,2017,200271,82,,REGULAR,100,AS Roma,1798,Kostas Manolas,1818,Cengiz Ünder
CL,2017,200275,2,,REGULAR,65,Manchester City FC,3236,Gabriel Jesus,3329,Raheem Sterling
CL,2017,200275,56,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,,
CL,2017,200275,77,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,,
CL,2017,200277,2,,REGULAR,109,Juventus FC,2045,Mario Mandžukić,2035,Sami Khedira
CL,2017,200277,37,,REGULAR,109,Juventus FC,2045,Mario Mandžukić,2026,Stephan Lichtsteiner
CL,2017,200277,60,,REGULAR,109,Juventus FC,2042,Blaise Matuidi,,
CL,2017,200277,90,7,PENALTY,86,Real Madrid CF,44,Cristiano Ronaldo,,
CL,2017,200280,35,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,3233,Roberto Firmino
CL,2017,200280,45,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,3233,Roberto Firmino
CL,2017,200280,56,,REGULAR,64,Liverpool FC,3626,Sadio Mané,3754,Mohamed Salah
CL,2017,200280,61,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,3754,Mohamed Salah
CL,2017,200280,68,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,7861,James Milner
CL,2017,200280,81,,REGULAR,100,AS Roma,1822,Edin Džeko,1813,Radja Nainggolan
CL,2017,200280,85,,PENALTY,100,AS Roma,1814,Diego Perotti,,
CL,2017,200278,28,,REGULAR,5,FC Bayern München,359,Joshua Kimmich,365,James Rodríguez
CL,2017,200278,44,,REGULAR,86,Real Madrid CF,48,Marcelo,3194,Dani Carvajal
CL,2017,200278,57,,REGULAR,86,Real Madrid CF,52,Marco Asensio,45,Lucas Vázquez
CL,2017,200279,3,,REGULAR,5,FC Bayern München,359,Joshua Kimmich,366,Corentin Tolisso
CL,2017,200279,11,,REGULAR,86,Real Madrid CF,49,Karim Benzema,48,Marcelo
CL,2017,200279,46,,REGULAR,86,Real Madrid CF,49,Karim Benzema,,
CL,2017,200279,63,,REGULAR,5,FC Bayern München,365,James Rodríguez,,
CL,2017,200281,9,,REGULAR,64,Liverpool FC,3626,Sadio Mané,3233,Roberto Firmino
CL,2017,200281,15,,OWN,64,Liverpool FC,7861,James Milner,,
CL,2017,200281,25,,REGULAR,64,Liverpool FC,7871,Georginio Wijnaldum,,
CL,2017,200281,52,,REGULAR,100,AS Roma,1822,Edin Džeko,1823,Stephan El Shaarawy
CL,2017,200281,86,,REGULAR,100,AS Roma,1813,Radja Nainggolan,1804,Aleksandar Kolarov
CL,2017,200281,90,4,PENALTY,100,AS Roma,1813,Radja Nainggolan,,
CL,2017,200282,51,,REGULAR,86,Real Madrid CF,49,Karim Benzema,,
CL,2017,200282,55,,REGULAR,64,Liverpool FC,3626,Sadio Mané,7859,Dejan Lovren
CL,2017,200282,64,,REGULAR,86,Real Madrid CF,3876,Gareth Bale,48,Marcelo
CL,2017,200282,83,,REGULAR,86,Real Madrid CF,3876,Gareth Bale,48,Marcelo
CL,2018,238916,99,,REGULAR,7282,Drita KF Gjilan,67681,Xhevdet Shabani,,
CL,2018,238916,105,3,PENALTY,7282,Drita KF Gjilan,67669,Fidan Gërbeshi,,
CL,2018,238917,2,,REGULAR,7281,Lincoln Red Imps FC,67655,Anthony Hernandez,,
CL,2018,238917,51,,REGULAR,7281,Lincoln Red Imps FC,67645,Alex Moreno Cerillo,,
CL,2018,238918,2,,REGULAR,7282,Drita KF Gjilan,67670,Liridon Leci,,
CL,2018,238918,61,,REGULAR,7281,Lincoln Red Imps FC,67648,Pedro Corral Valero,51235,Diego Gámiz
CL,2018,238918,105,3,PENALTY,7282,Drita KF Gjilan,67670,Liridon Leci,,
CL,2018,238918,120,,REGULAR,7282,Drita KF Gjilan,67681,Xhevdet Shabani,67680,Përparim Livoreka
CL,2018,238918,120,4,REGULAR,7282,Drita KF Gjilan,67678,Haxhi Neziraj,,
CL,2018,238919,14,,REGULAR,1880,FC Sheriff Tiraspol,15284,Ziguy Badibanga,,
CL,2018,238919,24,,REGULAR,7286,FC Torpedo Kutaisi,67790,Giorgi Kimadze,,
CL,2018,238919,64,,PENALTY,7286,FC Torpedo Kutaisi,67801,Giorgi Kukhianidze,,
CL,2018,238941,18,,REGULAR,1891,Hapoel Be'er Sheva FC,15295,Ben Sahar,,
CL,2018,238941,36,,PENALTY,1891,Hapoel Be'er Sheva FC,15302,Shir Tzedek,,
CL,2018,238941,53,,REGULAR,1891,Hapoel Be'er Sheva FC,16556,Hanan Maman,,
CL,2018,238941,73,,PENALTY,5100,FC Flora,17002,Rauno Sappinen,,
CL,2018,238941,85,,REGULAR,1891,Hapoel Be'er Sheva FC,41031,Hen Ezra,,
CL,2018,238927,42,,REGULAR,5961,MOL Fehérvár FC,63280,Szabolcs Huszti,63092,Danko Lazović
CL,2018,238927,58,,REGULAR,1875,F91 Diddeleng,15240,Bryan Mélisse,15243,Danel Sinani
CL,2018,238945,45,2,REGULAR,732,Celtic FC,16077,Odsonne Edouard,15618,Moussa Dembélé
CL,2018,238945,81,,REGULAR,732,Celtic FC,15611,James Forrest,16070,Jack Hendry
CL,2018,238945,90,,REGULAR,732,Celtic FC,15620,Callum McGregor,15611,James Forrest
CL,2018,238931,9,,REGULAR,5123,Helsingin JK,55855,Sebastian Dahlström,,
CL,2018,238931,29,,OWN,1905,Víkingur Gøta,14866,Atli Gregersen,,
CL,2018,238931,51,,REGULAR,1905,Víkingur Gøta,14871,Gunnar Vatnhamar,14869,Sølvi Vatnhamar
CL,2018,238921,14,,REGULAR,7285,KF Shkëndija 79,15280,Izair Emini,,
CL,2018,238921,38,,REGULAR,7285,KF Shkëndija 79,67781,Besart Ibraimi,67770,Armend Alimi
CL,2018,238921,53,,REGULAR,7285,KF Shkëndija 79,67781,Besart Ibraimi,,
CL,2018,238921,60,,REGULAR,7285,KF Shkëndija 79,67781,Besart Ibraimi,,
CL,2018,238921,66,,REGULAR,7285,KF Shkëndija 79,67781,Besart Ibraimi,,
CL,2018,238929,13,,REGULAR,749,Malmö FF,16107,Carlos Strandberg,16102,Søren Rieks
CL,2018,238929,39,,REGULAR,749,Malmö FF,3843,Arnór Ingvi Traustason,15634,Markus Rosenberg
CL,2018,238929,82,,REGULAR,749,Malmö FF,15634,Markus Rosenberg,,
CL,2018,238935,79,,REGULAR,1105,Legia Warszawa,15709,Michał Kucharczyk,3535,Krzysztof Mączyński
CL,2018,238949,29,,PENALTY,1884,Astana FK,15206,Roman Murtazaev,,
CL,2018,238923,9,,REGULAR,5819,FK Sūduva Marijampolė,55735,Rigino Cicilia,55736,Andro Švrljuga
CL,2018,238923,13,,REGULAR,5819,FK Sūduva Marijampolė,55735,Rigino Cicilia,10795,Mihret Topcagić
CL,2018,238923,19,,REGULAR,5819,FK Sūduva Marijampolė,55735,Rigino Cicilia,55733,Ovidijus Verbickas
CL,2018,238923,90,4,REGULAR,752,APOEL FC,1303,Caju,15226,Nuno Morais
CL,2018,238947,79,,REGULAR,7288,FC Spartak Trnava,67857,Erik Jirka,62679,Jakub Rada
CL,2018,238933,25,,REGULAR,1901,PFK Ludogorets 1945 Razgrad,15446,Marcelinho,16690,Cicinho
CL,2018,238933,40,,OWN,5740,Crusaders FC,38190,Rodney Brown,,
CL,2018,238933,53,,REGULAR,1901,PFK Ludogorets 1945 Razgrad,15461,Claudiu Keșerü,15449,Natanael Pimienta
CL,2018,238933,66,,REGULAR,1901,PFK Ludogorets 1945 Razgrad,15446,Marcelinho,15463,Virgil Misidjan
CL,2018,238933,73,,REGULAR,1901,PFK Ludogorets 1945 Razgrad,3544,Jakub Świerczok,15446,Marcelinho
CL,2018,238933,78,,REGULAR,1901,PFK Ludogorets 1945 Razgrad,3544,Jakub Świerczok,,
CL,2018,238933,80,,REGULAR,1901,PFK Ludogorets 1945 Razgrad,3544,Jakub Świerczok,15449,Natanael Pimienta
CL,2018,238925,79,,REGULAR,611,Qarabağ Ağdam FK,15080,Donald Guerrier,15077,Jakub Rzeźniczak
CL,2018,238937,84,,REGULAR,5945,KF Valur,41715,Eiður Sigurbjörnsson,41744,Tobias Thomsen
CL,2018,238932,1,,REGULAR,5123,Helsingin JK,55858,Klauss,55853,Daniel O'Shaughnessy
CL,2018,238932,10,,REGULAR,5123,Helsingin JK,55857,Evans Mensah,55858,Klauss
CL,2018,238932,19,,REGULAR,5123,Helsingin JK,56137,Moshtagh Yaghoubi,,
CL,2018,238932,21,,REGULAR,1905,Víkingur Gøta,14871,Gunnar Vatnhamar,,
CL,2018,238940,67,,REGULAR,5813,Valletta FC,67592,Santiago Malano,67579,Joseph Zerafa
CL,2018,238940,84,,REGULAR,1886,FK Kukësi,16457,Irakli Dzaria,,
CL,2018,238924,20,,REGULAR,752,APOEL FC,15248,Mickaël Poté,16117,Giorgos Efrem
CL,2018,238930,55,,REGULAR,749,Malmö FF,16107,Carlos Strandberg,16098,Samuel Adrian
CL,2018,238930,60,,REGULAR,749,Malmö FF,16097,Eric Larsson,16096,Egzon Binaku
CL,2018,238942,15,,REGULAR,1891,Hapoel Be'er Sheva FC,41031,Hen Ezra,15301,Ben Bitton
CL,2018,238942,27,,REGULAR,1891,Hapoel Be'er Sheva FC,16556,Hanan Maman,,
CL,2018,238942,48,,REGULAR,1891,Hapoel Be'er Sheva FC,15300,Maor Melikson,15301,Ben Bitton
CL,2018,238942,86,,REGULAR,5100,FC Flora,67559,Rauno Alliku,,
CL,2018,238922,15,,REGULAR,1904,The New Saints FC,16769,Dean Ebbe,,
CL,2018,238922,30,,REGULAR,1904,The New Saints FC,34603,Daniel Redmond,14947,Jamie Mullan
CL,2018,238922,35,,REGULAR,1904,The New Saints FC,59089,Benjamin Cabango,14967,Blaine Hudson
CL,2018,238922,90,6,REGULAR,1904,The New Saints FC,16635,Kurtis Byrne,16761,Chris Marriott
CL,2018,238928,18,,REGULAR,5961,MOL Fehérvár FC,63092,Danko Lazović,63096,Loïc Nego
CL,2018,238928,54,,REGULAR,1875,F91 Diddeleng,45077,Clément Couturier,,
CL,2018,238928,58,,REGULAR,5961,MOL Fehérvár FC,32222,Stefan Šćepović,63096,Loïc Nego
CL,2018,238944,78,,REGULAR,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,67702,Milan Pavkov
CL,2018,238944,81,,REGULAR,7283,FK Crvena Zvezda,67700,Nenad Krstičić,30493,Dejan Meleg
CL,2018,238934,11,,OWN,5740,Crusaders FC,38190,Rodney Brown,,
CL,2018,238934,65,,REGULAR,1901,PFK Ludogorets 1945 Razgrad,3544,Jakub Świerczok,,
CL,2018,238936,28,,REGULAR,1105,Legia Warszawa,59074,José Kanté,16233,Cafú
CL,2018,238936,73,,PENALTY,1105,Legia Warszawa,16229,Miroslav Radović,,
CL,2018,238936,89,,REGULAR,1105,Legia Warszawa,57971,Carlos López,16229,Miroslav Radović
CL,2018,238920,9,,REGULAR,1880,FC Sheriff Tiraspol,15284,Ziguy Badibanga,50341,Rifet Kapič
CL,2018,238920,40,,REGULAR,1880,FC Sheriff Tiraspol,15285,Jô Santos,15284,Ziguy Badibanga
CL,2018,238920,55,,REGULAR,1880,FC Sheriff Tiraspol,15285,Jô Santos,,
CL,2018,238948,15,,REGULAR,7288,FC Spartak Trnava,67852,Boris Godál,62679,Jakub Rada
CL,2018,238948,58,,REGULAR,1894,HŠK Zrinjski Mostar,15400,Ognjen Todorović,16607,Marko Bencun
CL,2018,238938,55,,PENALTY,889,Rosenborg BK,3465,Nicklas Bendtner,,
CL,2018,238938,72,,REGULAR,889,Rosenborg BK,16200,Anders Trondsen,3465,Nicklas Bendtner
CL,2018,238938,85,,PENALTY,5945,KF Valur,41735,Kristinn Sigurðsson,,
CL,2018,238938,90,4,PENALTY,889,Rosenborg BK,3465,Nicklas Bendtner,,
CL,2018,238950,38,,REGULAR,1884,Astana FK,15203,Đorđe Despotović,15190,Serikzhan Muzhikov
CL,2018,238950,65,,REGULAR,1884,Astana FK,15190,Serikzhan Muzhikov,15203,Đorđe Despotović
CL,2018,238946,8,,REGULAR,732,Celtic FC,15618,Moussa Dembélé,15611,James Forrest
CL,2018,238946,19,,PENALTY,732,Celtic FC,15618,Moussa Dembélé,,
CL,2018,238946,35,,REGULAR,732,Celtic FC,15611,James Forrest,15618,Moussa Dembélé
CL,2018,247754,31,,REGULAR,1884,Astana FK,15194,László Kleinheisler,,
CL,2018,247754,51,,REGULAR,4485,FC Midtjylland,24211,Gustav Wikheim,,
CL,2018,247754,90,4,REGULAR,1884,Astana FK,15194,László Kleinheisler,,
CL,2018,247752,45,,REGULAR,749,Malmö FF,16107,Carlos Strandberg,,
CL,2018,238951,32,,REGULAR,6146,PAOK FC,43505,José Cañas,,
CL,2018,238951,80,,REGULAR,6146,PAOK FC,3447,Aleksandar Prijović,43513,Dimitris Limnios
CL,2018,238951,82,,REGULAR,729,FC Basel 1893,16063,Albian Ajeti,,
CL,2018,247756,22,,REGULAR,755,GNK Dinamo Zagreb,23144,Izet Hajrović,,
CL,2018,247756,28,,REGULAR,755,GNK Dinamo Zagreb,73401,Mislav Oršić,23133,Amer Gojak
CL,2018,247756,51,,REGULAR,755,GNK Dinamo Zagreb,23130,Arijan Ademi,23133,Amer Gojak
CL,2018,247756,62,,REGULAR,755,GNK Dinamo Zagreb,23130,Arijan Ademi,,
CL,2018,247756,82,,REGULAR,755,GNK Dinamo Zagreb,23146,Armin Hodžić,23144,Izet Hajrović
CL,2018,247758,24,,REGULAR,7285,KF Shkëndija 79,67781,Besart Ibraimi,,
CL,2018,247760,23,,REGULAR,7283,FK Crvena Zvezda,15230,Lorenzo Ebecilio,15832,El Fardou Ben Nabouhane
CL,2018,247760,35,,REGULAR,7283,FK Crvena Zvezda,10190,Nemanja Radonjić,67705,Nemanja Milić
CL,2018,247760,58,,REGULAR,7283,FK Crvena Zvezda,10190,Nemanja Radonjić,3410,Miloš Degenek
CL,2018,247762,16,,REGULAR,7288,FC Spartak Trnava,64072,Erik Grendel,67857,Erik Jirka
CL,2018,247762,90,3,REGULAR,7288,FC Spartak Trnava,67864,Ján Vlasko,,
CL,2018,238953,15,,REGULAR,678,AFC Ajax,3707,Hakim Ziyech,7553,Noussair Mazraoui
CL,2018,238953,57,,REGULAR,678,AFC Ajax,3458,Lasse Schöne,,
CL,2018,247770,16,,REGULAR,889,Rosenborg BK,15569,Birger Meling,3465,Nicklas Bendtner
CL,2018,247770,43,,REGULAR,732,Celtic FC,16077,Odsonne Edouard,15608,Scott Sinclair
CL,2018,247770,46,,REGULAR,732,Celtic FC,15717,Jules Ntcham,15610,Scott Brown
CL,2018,247770,75,,REGULAR,732,Celtic FC,16077,Odsonne Edouard,15620,Callum McGregor
CL,2018,247757,14,,REGULAR,1891,Hapoel Be'er Sheva FC,3391,John Ogu,16552,Oren Bitton
CL,2018,247757,34,,OWN,755,GNK Dinamo Zagreb,23134,Petar Stojanovič,,
CL,2018,247757,49,,REGULAR,755,GNK Dinamo Zagreb,23156,Mario Budimir,,
CL,2018,247757,54,,REGULAR,755,GNK Dinamo Zagreb,23144,Izet Hajrović,,
CL,2018,247763,63,,REGULAR,1105,Legia Warszawa,16224,Iñaki Astiz,,
CL,2018,247765,20,,OWN,5123,Helsingin JK,55852,Rafinha,,
CL,2018,247765,24,,REGULAR,748,FK BATE Borisov,15416,Ihar Stasevich,,
CL,2018,247765,28,,REGULAR,5123,Helsingin JK,56137,Moshtagh Yaghoubi,56442,Riku Riski
CL,2018,247767,24,,PENALTY,611,Qarabağ Ağdam FK,15968,Dani Quintana,,
CL,2018,247767,57,,PENALTY,611,Qarabağ Ağdam FK,15968,Dani Quintana,,
CL,2018,247767,89,,REGULAR,611,Qarabağ Ağdam FK,30453,Dzon Delarge,15055,Míchel
CL,2018,247753,36,,REGULAR,5515,FC CFR 1907 Cluj,15163,Damjan Đoković,36767,Ovidiu Hoban
CL,2018,247753,55,,REGULAR,749,Malmö FF,3843,Arnór Ingvi Traustason,,
CL,2018,247761,8,,REGULAR,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,,
CL,2018,247761,38,,REGULAR,7283,FK Crvena Zvezda,10190,Nemanja Radonjić,67700,Nenad Krstičić
CL,2018,238952,7,,REGULAR,6146,PAOK FC,43495,Fernando Varela,43500,Dimitris Pelkas
CL,2018,238952,52,,REGULAR,6146,PAOK FC,3447,Aleksandar Prijović,43492,Alexandros Paschalakis
CL,2018,238952,60,,REGULAR,6146,PAOK FC,43508,Omar El Kaddouri,43500,Dimitris Pelkas
CL,2018,247769,45,,REGULAR,5961,MOL Fehérvár FC,63093,Anel Hadžić,63097,Stopira
CL,2018,238954,39,,REGULAR,678,AFC Ajax,7572,Klaas-Jan Huntelaar,7571,David Neres
CL,2018,238954,48,,REGULAR,678,AFC Ajax,3444,Dušan Tadić,,
CL,2018,238954,77,,REGULAR,678,AFC Ajax,7572,Klaas-Jan Huntelaar,7562,Maximilian Wöber
CL,2018,238954,89,,OWN,678,AFC Ajax,7544,André Onana,,
CL,2018,248391,39,,REGULAR,755,GNK Dinamo Zagreb,23156,Mario Budimir,23132,Dani Olmo
CL,2018,248391,84,,REGULAR,755,GNK Dinamo Zagreb,23132,Dani Olmo,23133,Amer Gojak
CL,2018,248393,36,,REGULAR,748,FK BATE Borisov,16087,Stanislav Dragun,15414,Mikalay Signevich
CL,2018,248398,62,,REGULAR,749,Malmö FF,8918,Anders Christiansen,16103,Fouad Bachirou
CL,2018,248398,71,,REGULAR,5961,MOL Fehérvár FC,63096,Loïc Nego,,
CL,2018,247780,82,,REGULAR,842,FK Dynamo Kyiv,15519,Benjamin Verbič,16170,Serhii Sydorchuk
CL,2018,247780,90,5,PENALTY,930,SK Slavia Praha,15728,Josef Hušbauer,,
CL,2018,247776,19,,REGULAR,678,AFC Ajax,7572,Klaas-Jan Huntelaar,3444,Dušan Tadić
CL,2018,247776,34,,REGULAR,678,AFC Ajax,3444,Dušan Tadić,7571,David Neres
CL,2018,247776,67,,REGULAR,1866,Royal Standard de Liège,9246,Mehdi Carcela,9237,Răzvan Marin
CL,2018,247776,90,4,PENALTY,1866,Royal Standard de Liège,9249,Renaud Emond,,
CL,2018,247774,23,,PENALTY,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,,
CL,2018,247774,25,,REGULAR,7288,FC Spartak Trnava,64072,Erik Grendel,67857,Erik Jirka
CL,2018,247778,69,,REGULAR,1903,Sport Lisboa e Benfica,16747,Franco Cervi,16745,Eduardo Salvio
CL,2018,248395,16,,PENALTY,1877,FC Red Bull Salzburg,15101,Munas Dabbur,,
CL,2018,248395,45,3,REGULAR,1877,FC Red Bull Salzburg,15101,Munas Dabbur,9449,Zlatko Junuzović
CL,2018,248395,81,,PENALTY,1877,FC Red Bull Salzburg,15103,Diadié Samassékou,,
CL,2018,247782,7,,REGULAR,754,FK Spartak Moskva,36180,Ivelin Popov,3682,Roman Zobnin
CL,2018,247782,17,,REGULAR,754,FK Spartak Moskva,16148,Quincy Promes,16152,Luiz Adriano
CL,2018,247782,29,,PENALTY,6146,PAOK FC,3447,Aleksandar Prijović,,
CL,2018,247782,37,,REGULAR,6146,PAOK FC,43513,Dimitris Limnios,43502,Léo Matos
CL,2018,247782,44,,REGULAR,6146,PAOK FC,43500,Dimitris Pelkas,43502,Léo Matos
CL,2018,247772,17,,REGULAR,732,Celtic FC,15620,Callum McGregor,15615,Kieran Tierney
CL,2018,247772,44,,REGULAR,1899,PAE AEK,15815,Viktor Klonaridis,15816,Hélder Lopes
CL,2018,247781,11,,REGULAR,842,FK Dynamo Kyiv,15519,Benjamin Verbič,16173,Viktor Tsyhankov
CL,2018,247781,74,,REGULAR,842,FK Dynamo Kyiv,16185,Artem Biesiedin,16173,Viktor Tsyhankov
CL,2018,248394,20,,REGULAR,748,FK BATE Borisov,15419,Mirko Ivanić,,
CL,2018,248394,54,,REGULAR,611,Qarabağ Ağdam FK,15055,Míchel,,
CL,2018,248392,74,,REGULAR,755,GNK Dinamo Zagreb,3481,Mario Gavranović,16581,Marin Leovac
CL,2018,247773,6,,REGULAR,1899,PAE AEK,15804,Rodrigo Galo,3496,Niklas Hult
CL,2018,247773,50,,REGULAR,1899,PAE AEK,15802,Marko Livaja,16666,Vassilios Lambropoulos
CL,2018,247773,78,,REGULAR,732,Celtic FC,15608,Scott Sinclair,,
CL,2018,247779,26,,REGULAR,1903,Sport Lisboa e Benfica,37557,Gedson,,
CL,2018,247779,45,1,REGULAR,613,Fenerbahçe SK,30474,Alper Potuk,30511,Hasan Ali Kaldırım
CL,2018,248396,90,2,REGULAR,1877,FC Red Bull Salzburg,15100,Takumi Minamino,,
CL,2018,247775,6,,REGULAR,7288,FC Spartak Trnava,15786,Marek Bakoš,67853,Andrej Kadlec
CL,2018,247775,7,,REGULAR,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,30506,Nikola Stojiljković
CL,2018,247775,98,,REGULAR,7283,FK Crvena Zvezda,10190,Nemanja Radonjić,15832,El Fardou Ben Nabouhane
CL,2018,247777,30,,REGULAR,678,AFC Ajax,7572,Klaas-Jan Huntelaar,3208,Nicolás Tagliafico
CL,2018,247777,34,,REGULAR,678,AFC Ajax,7549,Matthijs de Ligt,3707,Hakim Ziyech
CL,2018,247777,46,,REGULAR,678,AFC Ajax,7571,David Neres,,
CL,2018,249993,45,1,PENALTY,1903,Sport Lisboa e Benfica,16754,Pizzi,,
CL,2018,249993,76,,REGULAR,6146,PAOK FC,3764,Amr Warda,,
CL,2018,249523,9,,REGULAR,748,FK BATE Borisov,15426,Jasse Tuominen,16082,Aleksandar Filipović
CL,2018,249523,35,,PENALTY,674,PSV,7444,Gastón Pereiro,,
CL,2018,249523,61,,REGULAR,674,PSV,3306,Hirving Lozano,,
CL,2018,249523,88,,REGULAR,748,FK BATE Borisov,16086,Alyaksandr Hleb,,
CL,2018,249523,89,,REGULAR,674,PSV,7457,Donyell Malen,,
CL,2018,249995,34,,REGULAR,1899,PAE AEK,15815,Viktor Klonaridis,,
CL,2018,249995,49,,REGULAR,1899,PAE AEK,16675,Tasos Bakasetas,,
CL,2018,249995,67,,REGULAR,5961,MOL Fehérvár FC,63092,Danko Lazović,63240,István Kovács
CL,2018,249997,2,,REGULAR,678,AFC Ajax,7556,Donny van de Beek,3444,Dušan Tadić
CL,2018,249997,16,,REGULAR,842,FK Dynamo Kyiv,3531,Tomasz Kędziora,,
CL,2018,249997,35,,REGULAR,678,AFC Ajax,3707,Hakim Ziyech,,
CL,2018,249997,43,,REGULAR,678,AFC Ajax,3444,Dušan Tadić,3208,Nicolás Tagliafico
CL,2018,249524,2,,REGULAR,1871,BSC Young Boys,16268,Kevin Mbabu,16278,Nicolas Ngamaleu
CL,2018,249524,40,,REGULAR,755,GNK Dinamo Zagreb,73401,Mislav Oršić,,
CL,2018,249996,48,,PENALTY,1899,PAE AEK,15797,Petros Mantalos,,
CL,2018,249996,57,,REGULAR,5961,MOL Fehérvár FC,63096,Loïc Nego,,
CL,2018,249525,7,,REGULAR,755,GNK Dinamo Zagreb,23144,Izet Hajrović,,
CL,2018,249525,64,,PENALTY,1871,BSC Young Boys,16279,Guillaume Hoarau,,
CL,2018,249525,66,,REGULAR,1871,BSC Young Boys,16279,Guillaume Hoarau,,
CL,2018,249992,45,,REGULAR,1877,FC Red Bull Salzburg,15101,Munas Dabbur,15097,Andreas Ulmer
CL,2018,249992,48,,PENALTY,1877,FC Red Bull Salzburg,15101,Munas Dabbur,,
CL,2018,249992,65,,REGULAR,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,3410,Miloš Degenek
CL,2018,249992,66,,REGULAR,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane,3410,Miloš Degenek
CL,2018,249994,13,,REGULAR,6146,PAOK FC,3447,Aleksandar Prijović,43509,Maurício
CL,2018,249994,20,,REGULAR,1903,Sport Lisboa e Benfica,16738,Jardel,16754,Pizzi
CL,2018,249994,26,,PENALTY,1903,Sport Lisboa e Benfica,16745,Eduardo Salvio,,
CL,2018,249994,39,,REGULAR,1903,Sport Lisboa e Benfica,16754,Pizzi,16747,Franco Cervi
CL,2018,249994,50,,PENALTY,1903,Sport Lisboa e Benfica,16745,Eduardo Salvio,,
CL,2018,249526,14,,REGULAR,674,PSV,7453,Steven Bergwijn,7452,Luuk de Jong
CL,2018,249526,36,,REGULAR,674,PSV,7452,Luuk de Jong,7439,Jorrit Hendrix
CL,2018,249526,62,,REGULAR,674,PSV,3306,Hirving Lozano,,
CL,2018,250681,32,,REGULAR,81,FC Barcelona,3218,Lionel Messi,,
CL,2018,250681,75,,REGULAR,81,FC Barcelona,3373,Ousmane Dembélé,3228,Philippe Coutinho
CL,2018,250681,77,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3554,Ivan Rakitić
CL,2018,250681,87,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3169,Luis Suárez
CL,2018,250682,53,,REGULAR,73,Tottenham Hotspur FC,3459,Christian Eriksen,8005,Erik Lamela
CL,2018,250682,86,,REGULAR,108,FC Internazionale Milano,2014,Mauro Icardi,2033,Kwadwo Asamoah
CL,2018,250682,90,2,REGULAR,108,FC Internazionale Milano,2009,Matías Vecino,2053,Stefan de Vrij
CL,2018,250669,45,1,REGULAR,78,Club Atlético de Madrid,115,José Maria Giménez,,
CL,2018,250669,18,,REGULAR,548,AS Monaco FC,8627,Samuel Grandsir,,
CL,2018,250669,31,,REGULAR,78,Club Atlético de Madrid,113,Diego Costa,,
CL,2018,250670,85,,REGULAR,4,BV Borussia 09 Dortmund,145,Christian Pulisic,,
CL,2018,250693,30,,REGULAR,64,Liverpool FC,8034,Daniel Sturridge,7868,Andrew Robertson
CL,2018,250693,36,,PENALTY,64,Liverpool FC,7861,James Milner,,
CL,2018,250693,40,,REGULAR,524,Paris Saint-Germain FC,3650,Thomas Meunier,,
CL,2018,250693,83,,REGULAR,524,Paris Saint-Germain FC,3374,Kylian Mbappé,,
CL,2018,250693,90,2,REGULAR,64,Liverpool FC,3233,Roberto Firmino,7869,Virgil van Dijk
CL,2018,250705,64,,REGULAR,6,FC Schalke 04,3483,Breel Embolo,6507,Weston McKennie
CL,2018,250705,75,,PENALTY,503,FC Porto,15910,Otávio,,
